latitude,longitude,bright_ti4,acq_date,frp,country
52.64152,-8.68795,297.31,2024-03-18,0.73,Ireland
53.68402,-6.38406,297.53,2024-05-29,0.76,Ireland
53.68452,-6.38386,298.05,2024-04-27,0.51,Ireland
53.68305,-6.38572,295.01,2024-09-04,0.34,Ireland
53.68375,-6.38925,295.66,2024-03-17,0.75,Ireland
52.64267,-8.69267,296.35,2024-12-30,0.53,Ireland
53.68672,-6.3889,297.42,2024-06-22,0.58,Ireland
52.39922,-9.67058,326.27,2024-04-22,3.14,Ireland
51.93177,-8.22057,342.99,2024-07-31,2.58,Ireland
52.64434,-8.69378,301.12,2024-09-01,0.92,Ireland
53.46638,-6.33103,340.9,2024-04-16,5.09,Ireland
53.68699,-8.12603,339.09,2024-06-23,5.11,Ireland
53.68373,-6.38778,302.01,2024-09-20,1.2,Ireland
54.95404,-7.48935,329.21,2024-08-27,1.76,Ireland
53.68518,-6.38697,299.71,2024-08-03,0.7,Ireland
54.13234,-7.58234,296.91,2024-08-30,0.61,Ireland
54.13264,-7.5818,295.35,2024-11-26,0.77,Ireland
54.13358,-7.58131,302.51,2024-09-07,0.42,Ireland
52.64116,-8.68951,299.65,2024-09-01,0.99,Ireland
52.31416,-6.7343,336.86,2024-07-26,2.26,Ireland
53.68504,-6.3898,297.18,2024-08-31,0.93,Ireland
52.6423,-8.68905,300.44,2024-09-21,1.31,Ireland
54.13163,-7.57855,299.94,2024-05-31,0.84,Ireland
52.64403,-8.68871,301.0,2024-05-05,1.01,Ireland
51.97402,-7.89735,326.89,2024-08-30,2.68,Ireland
53.64189,-6.51999,295.44,2024-07-17,0.58,Ireland
52.6433,-8.69183,313.46,2024-01-30,1.18,Ireland
53.23563,-6.52803,300.02,2024-01-07,1.03,Ireland
52.64402,-8.69041,307.19,2024-08-14,1.72,Ireland
52.64076,-8.69434,295.69,2024-08-06,1.02,Ireland
53.68351,-6.38594,304.2,2024-01-30,0.62,Ireland
53.68458,-6.38842,306.54,2024-07-28,1.1,Ireland
52.64503,-8.69232,302.38,2024-09-11,0.72,Ireland
53.6838,-6.39017,302.22,2024-04-24,0.81,Ireland
52.64254,-8.69022,305.85,2024-04-27,1.29,Ireland
54.13177,-7.57919,297.84,2024-06-06,0.82,Ireland
52.64185,-8.69056,309.36,2024-04-28,0.89,Ireland
51.82649,-9.48641,341.32,2024-01-18,7.7,Ireland
51.93406,-8.22311,356.38,2024-07-31,7.91,Ireland
52.64443,-8.69076,305.45,2024-05-25,1.0,Ireland
53.54299,-6.81192,339.97,2024-04-21,2.6,Ireland
54.13029,-7.57827,303.82,2024-11-27,0.53,Ireland
52.64566,-8.69033,296.9,2024-05-11,1.12,Ireland
52.29607,-6.73825,337.62,2024-07-26,8.96,Ireland
53.68516,-6.38629,305.78,2024-12-19,0.8,Ireland
52.64367,-8.68615,309.9,2024-06-09,1.01,Ireland
52.64075,-8.68949,328.67,2024-06-08,2.64,Ireland
54.13109,-7.58446,296.14,2024-11-05,0.94,Ireland
52.6417,-8.68717,299.8,2024-06-12,1.9,Ireland
52.64335,-8.68773,305.26,2024-12-19,0.71,Ireland
52.64274,-8.68701,296.34,2024-11-27,0.82,Ireland
53.68562,-6.38586,307.66,2024-05-20,1.22,Ireland
54.13278,-7.57757,308.99,2024-10-26,0.6,Ireland
54.13096,-7.58067,300.95,2024-11-17,1.0,Ireland
54.13272,-7.58088,305.16,2024-09-01,1.16,Ireland
53.68503,-6.38946,306.98,2024-09-19,1.11,Ireland
53.47062,-6.32682,355.99,2024-04-16,6.94,Ireland
53.68484,-6.38627,297.83,2024-11-28,0.84,Ireland
53.29571,-7.08632,311.13,2024-01-24,0.75,Ireland
53.68441,-6.38546,297.33,2024-01-18,0.8,Ireland
54.13141,-7.57928,305.62,2024-08-18,0.96,Ireland
54.13153,-7.57823,302.65,2024-12-03,0.91,Ireland
54.13253,-7.5776,302.28,2024-10-14,1.01,Ireland
52.64526,-8.69024,295.53,2024-06-11,0.62,Ireland
52.64313,-8.69002,302.84,2024-12-08,0.78,Ireland
53.68532,-6.38701,299.61,2024-08-30,1.2,Ireland
53.68512,-6.38509,303.95,2024-05-16,0.92,Ireland
51.93638,-8.23003,342.03,2024-07-31,7.91,Ireland
54.13393,-7.57756,300.23,2024-06-02,0.63,Ireland
54.13231,-7.57863,307.55,2024-05-03,1.07,Ireland
51.4763,-9.76701,336.68,2024-01-19,5.91,Ireland
54.13367,-7.57987,304.29,2024-05-01,0.77,Ireland
52.64228,-8.68894,304.42,2024-06-11,1.3,Ireland
53.44221,-6.53224,337.72,2024-04-16,4.68,Ireland
53.68528,-6.39057,300.01,2024-09-06,0.53,Ireland
53.68335,-6.38817,295.78,2024-04-14,0.83,Ireland
52.64233,-8.69113,303.03,2024-08-30,1.63,Ireland
52.64363,-8.69034,309.03,2024-08-23,0.83,Ireland
52.6381,-6.8049,298.91,2024-04-22,0.58,Ireland
52.6418,-8.69239,300.23,2024-08-31,1.48,Ireland
53.95966,-8.586,347.51,2024-05-11,9.23,Ireland
55.0644,-7.42234,338.86,2024-05-10,11.13,Ireland
53.68392,-6.38954,304.32,2024-10-26,1.11,Ireland
52.64464,-8.68541,299.54,2024-06-27,0.63,Ireland
53.50825,-8.61665,306.94,2024-09-21,1.37,Ireland
52.64251,-8.69076,307.56,2024-02-19,1.44,Ireland
53.68511,-6.38865,303.49,2024-05-31,0.9,Ireland
52.64377,-8.69045,310.7,2024-06-15,0.8,Ireland
52.64258,-8.69108,304.95,2024-06-10,0.96,Ireland
53.68423,-6.38812,300.87,2024-06-05,0.99,Ireland
52.64561,-8.69275,295.01,2024-05-11,1.1,Ireland
54.13214,-7.57959,295.88,2024-05-09,0.55,Ireland
53.68484,-6.39048,303.29,2024-01-14,0.7,Ireland
54.13023,-7.57743,295.34,2024-05-07,0.88,Ireland
53.29031,-6.31184,318.18,2024-11-30,2.81,Ireland
54.1336,-7.57635,297.12,2024-05-16,0.65,Ireland
52.64604,-8.69183,299.34,2024-09-17,0.8,Ireland
52.64332,-8.68962,302.21,2024-06-02,0.77,Ireland
55.35877,-7.33004,330.1,2024-09-18,2.25,Ireland
53.68339,-6.38641,297.72,2024-03-19,1.0,Ireland
53.88146,-7.90989,296.88,2024-05-20,0.82,Ireland
53.68539,-6.38629,297.75,2024-01-08,0.92,Ireland
53.34466,-7.58037,326.95,2024-04-21,1.74,Ireland
54.13253,-7.58165,299.46,2024-04-21,0.94,Ireland
53.66932,-8.61791,331.05,2024-05-11,2.47,Ireland
52.65755,-8.70566,343.66,2024-04-23,6.34,Ireland
53.62598,-9.76305,332.54,2024-05-19,2.1,Ireland
52.6426,-8.69276,296.96,2024-09-07,1.23,Ireland
53.68566,-6.38856,297.09,2024-12-08,0.62,Ireland
53.683,-6.38547,305.92,2024-07-17,1.2,Ireland
52.64423,-8.69114,296.1,2024-01-26,0.76,Ireland
53.44356,-6.56616,299.21,2024-09-11,0.96,Ireland
53.28158,-6.30209,295.47,2024-08-21,1.13,Ireland
53.52454,-7.65242,299.75,2024-07-15,0.3,Ireland
52.64288,-8.68624,306.32,2024-06-19,0.8,Ireland
53.28202,-6.29801,295.74,2024-08-21,0.82,Ireland
53.68539,-6.38476,298.58,2024-06-27,0.82,Ireland
52.64267,-8.69034,307.41,2024-11-22,1.06,Ireland
54.1346,-7.58153,302.76,2024-09-01,0.75,Ireland
54.13126,-7.57953,303.03,2024-07-28,0.95,Ireland
53.44321,-6.52645,339.05,2024-04-16,2.84,Ireland
53.68509,-6.38748,296.06,2024-12-02,0.57,Ireland
53.68586,-6.38816,299.66,2024-08-12,0.47,Ireland
53.68482,-6.3876,295.53,2024-04-26,0.7,Ireland
52.1489,-8.7069,342.88,2024-05-28,3.15,Ireland
53.44788,-6.56277,304.93,2024-09-11,0.84,Ireland
54.13311,-7.57652,302.37,2024-05-19,0.8,Ireland
54.10637,-9.88178,334.21,2024-04-03,6.79,Ireland
52.64233,-8.69079,295.91,2024-11-30,0.7,Ireland
54.12989,-7.58125,298.19,2024-09-06,0.43,Ireland
52.64294,-8.69021,308.23,2024-09-18,1.27,Ireland
53.05219,-6.61177,295.99,2024-09-07,0.78,Ireland
53.6851,-6.38976,302.92,2024-10-11,1.12,Ireland
52.64188,-8.68804,296.41,2024-01-01,1.1,Ireland
54.13048,-7.57893,296.71,2024-05-11,1.01,Ireland
54.1319,-7.58197,300.99,2024-09-19,0.48,Ireland
52.31323,-6.73989,336.52,2024-07-26,2.26,Ireland
53.54681,-9.20649,329.66,2024-06-23,2.16,Ireland
52.64198,-8.69422,299.27,2024-09-20,0.94,Ireland
52.95602,-6.94181,337.87,2024-10-21,7.29,Ireland
53.68539,-6.38692,298.31,2024-09-13,0.74,Ireland
52.64368,-8.6898,314.0,2024-08-18,1.64,Ireland
53.48022,-6.26715,338.09,2024-10-03,2.07,Ireland
52.64288,-8.68897,301.85,2024-04-24,1.22,Ireland
53.9562,-8.58486,330.68,2024-05-11,3.16,Ireland
52.61032,-6.79112,353.44,2024-04-23,6.67,Ireland
53.68433,-6.38709,296.17,2024-04-22,0.72,Ireland
54.13209,-7.58018,303.42,2024-07-08,1.06,Ireland
53.68374,-6.38826,298.09,2024-07-15,0.8,Ireland
52.64442,-8.68958,299.36,2024-05-14,0.84,Ireland
53.684,-6.38896,301.93,2024-05-15,0.85,Ireland
52.29838,-6.74526,348.96,2024-07-26,8.96,Ireland
53.96311,-8.58714,343.5,2024-05-11,9.23,Ireland
53.68367,-6.38851,301.28,2024-04-28,0.87,Ireland
52.64219,-8.68946,295.71,2024-02-29,0.75,Ireland
53.686,-6.38801,299.63,2024-06-11,0.73,Ireland
53.68562,-6.3866,296.62,2024-04-14,0.85,Ireland
52.6431,-8.68638,312.02,2024-04-22,0.98,Ireland
54.1339,-7.57808,296.51,2024-05-16,0.82,Ireland
53.68601,-6.3895,296.74,2024-08-14,0.82,Ireland
53.46222,-6.41653,335.62,2024-04-16,6.13,Ireland
53.68673,-6.3878,295.64,2024-10-23,0.44,Ireland
53.68569,-6.38845,308.29,2024-05-30,0.69,Ireland
52.64113,-8.68708,295.96,2024-02-02,0.97,Ireland
52.64182,-8.68912,299.22,2024-12-09,1.12,Ireland
52.65223,-9.41332,302.69,2024-04-21,0.99,Ireland
54.23421,-9.74033,300.51,2024-10-21,0.49,Ireland
52.40053,-9.66501,338.25,2024-04-22,3.92,Ireland
53.46547,-6.41811,355.74,2024-04-16,48.54,Ireland
52.64558,-8.68801,296.34,2024-06-12,0.92,Ireland
52.64425,-8.6919,310.32,2024-11-11,0.92,Ireland
53.6839,-6.38927,304.31,2024-04-02,1.2,Ireland
52.64415,-8.6898,307.2,2024-08-17,1.32,Ireland
54.1334,-7.57739,295.82,2024-10-17,0.72,Ireland
52.6445,-8.69078,302.43,2024-06-01,0.81,Ireland
52.64137,-8.68832,299.34,2024-07-06,1.09,Ireland
54.13214,-7.58013,306.83,2024-06-09,0.79,Ireland
52.64313,-8.69252,295.73,2024-05-31,1.42,Ireland
53.88193,-7.9068,301.62,2024-05-20,0.89,Ireland
53.45869,-8.49339,326.95,2024-06-23,1.63,Ireland
52.64502,-8.68965,298.72,2024-05-20,0.65,Ireland
53.68305,-6.38773,300.75,2024-10-17,1.42,Ireland
53.34238,-7.57314,341.48,2024-04-21,3.77,Ireland
53.23623,-8.76115,333.64,2024-11-14,4.26,Ireland
53.68621,-6.38819,299.79,2024-10-27,0.62,Ireland
53.6865,-6.38746,297.83,2024-01-05,0.61,Ireland
53.68351,-6.38805,299.52,2024-06-10,1.08,Ireland
54.13264,-7.58406,295.19,2024-09-18,0.96,Ireland
51.93452,-8.24109,350.99,2024-07-31,4.67,Ireland
52.64359,-8.68896,310.3,2024-09-19,1.41,Ireland
53.68602,-6.38971,298.02,2024-11-27,0.84,Ireland
54.13177,-7.58002,304.76,2024-12-02,0.84,Ireland
52.64298,-8.68845,313.53,2024-08-28,1.44,Ireland
53.68555,-6.38847,297.42,2024-08-02,0.56,Ireland
53.68593,-6.38452,297.24,2024-08-18,0.54,Ireland
52.60874,-6.79001,353.23,2024-04-23,10.82,Ireland
53.4374,-7.89585,303.08,2024-05-11,1.68,Ireland
53.68391,-6.38944,297.09,2024-09-18,0.85,Ireland
54.1308,-7.58116,296.93,2024-09-07,0.68,Ireland
52.64365,-8.6866,304.99,2024-06-14,1.12,Ireland
52.64489,-8.69027,304.43,2024-06-16,1.09,Ireland
52.64493,-8.68771,304.58,2024-05-15,1.12,Ireland
54.13381,-7.58234,296.08,2024-10-22,0.41,Ireland
54.13088,-7.57955,296.59,2024-08-30,0.7,Ireland
54.13102,-7.58076,296.98,2024-08-14,0.83,Ireland
52.64309,-8.69063,326.25,2024-05-11,1.81,Ireland
53.29111,-6.31237,315.2,2024-11-30,2.05,Ireland
52.64476,-8.69087,309.63,2024-07-08,1.36,Ireland
52.64362,-8.69256,303.79,2024-11-27,0.82,Ireland
54.1306,-7.57894,295.63,2024-11-18,0.63,Ireland
52.64534,-8.69294,302.08,2024-08-30,1.18,Ireland
53.23722,-6.52417,313.11,2024-01-07,1.98,Ireland
52.64191,-8.6904,304.47,2024-05-08,1.09,Ireland
52.64428,-8.69499,296.6,2024-12-06,0.71,Ireland
51.81528,-8.24141,335.91,2024-05-10,1.56,Ireland
52.64395,-8.68876,310.03,2024-03-02,1.33,Ireland
52.6437,-8.69103,303.64,2024-02-10,1.03,Ireland
53.80458,-6.37459,295.53,2024-06-19,0.67,Ireland
53.46819,-6.38189,346.29,2024-04-16,2.55,Ireland
51.68769,-9.67256,339.08,2024-04-23,8.94,Ireland
53.4672,-6.38767,346.01,2024-04-16,2.55,Ireland
53.15582,-8.54577,328.18,2024-10-10,2.51,Ireland
53.23106,-6.15192,316.34,2024-08-20,1.51,Ireland
53.44747,-6.52224,349.47,2024-04-16,33.87,Ireland
52.64388,-8.68829,308.2,2024-09-07,1.17,Ireland
53.43652,-7.89521,298.0,2024-05-11,0.87,Ireland
54.13295,-7.58036,295.84,2024-09-06,0.41,Ireland
53.48007,-6.2616,295.84,2024-10-03,2.07,Ireland
52.64336,-8.69372,303.35,2024-11-30,0.84,Ireland
54.13315,-7.57697,296.62,2024-08-14,0.69,Ireland
53.43082,-7.14327,295.0,2024-05-20,0.44,Ireland
54.13284,-7.58138,307.57,2024-09-18,0.77,Ireland
51.81739,-8.24094,295.73,2024-11-20,0.52,Ireland
53.68356,-6.38889,299.52,2024-04-17,0.87,Ireland
53.68505,-6.38544,300.34,2024-07-02,0.94,Ireland
52.64262,-8.69191,297.55,2024-09-09,0.73,Ireland
54.12988,-7.58398,295.86,2024-12-06,0.63,Ireland
54.13063,-7.58138,297.84,2024-03-22,0.49,Ireland
52.64475,-8.68976,312.08,2024-05-24,0.78,Ireland
52.64285,-8.68989,305.94,2024-06-02,0.95,Ireland
53.68663,-6.38866,296.77,2024-10-19,0.54,Ireland
54.13184,-7.57747,300.67,2024-09-13,0.71,Ireland
53.68611,-6.3875,297.86,2024-11-18,1.11,Ireland
52.64275,-8.68713,311.49,2024-06-26,1.27,Ireland
53.43203,-7.14405,295.48,2024-05-19,0.52,Ireland
52.64258,-8.69177,311.94,2024-02-26,1.22,Ireland
52.53695,-6.51612,335.22,2024-04-21,7.25,Ireland
54.13277,-7.57579,295.69,2024-07-08,0.69,Ireland
-29.03869,167.93787,307.9,2024-03-16,0.87,Island
-9.50318,160.16473,331.49,2024-08-26,1.73,Islands
-9.53019,160.22223,367.0,2024-09-13,7.16,Islands
-9.00543,160.0694,329.0,2024-07-24,2.75,Islands
-53.10271,73.52275,332.67,2024-02-18,5.29,Islands
15.23212,145.76945,356.38,2024-04-03,14.28,Islands
-9.43529,160.15794,330.67,2024-09-10,2.34,Islands
-53.10353,73.5198,347.69,2024-02-02,6.7,Islands
-9.35625,159.80124,332.84,2024-09-30,9.16,Islands
-10.36387,161.57466,333.04,2024-09-27,4.33,Islands
-53.10088,73.5209,310.27,2024-03-15,1.23,Islands
-53.09876,73.5061,295.03,2024-08-11,1.93,Islands
-9.5263,160.2654,326.67,2024-10-15,1.92,Islands
-53.10448,73.51429,321.39,2024-11-19,2.26,Islands
-9.36466,159.82199,336.23,2024-10-02,2.63,Islands
-9.42938,160.16328,325.62,2024-03-27,2.17,Islands
-53.09534,73.49343,308.08,2024-12-14,3.07,Islands
14.17335,145.27728,339.8,2024-05-15,8.68,Islands
-9.43224,159.87099,342.33,2024-04-13,3.61,Islands
-53.10601,73.51746,367.0,2024-01-17,7.5,Islands
-53.1044,73.51659,306.41,2024-08-31,1.28,Islands
-9.48383,160.35806,337.44,2024-10-02,4.02,Islands
-9.43693,160.17924,339.23,2024-09-22,4.71,Islands
-9.34577,159.78447,327.54,2024-08-28,3.53,Islands
-9.38713,159.83676,336.6,2024-10-02,7.83,Islands
-9.47538,160.29906,331.27,2024-11-25,2.83,Islands
-53.10198,73.5136,323.69,2024-09-12,2.93,Islands
-53.10323,73.50398,302.28,2024-08-27,0.49,Islands
-53.10486,73.51685,367.0,2024-02-18,8.31,Islands
-9.42085,159.88998,329.82,2024-06-16,3.14,Islands
-9.49894,160.1369,330.05,2024-07-03,3.5,Islands
-53.10616,73.51437,367.0,2024-01-22,13.15,Islands
-9.39206,159.85748,332.73,2024-07-04,2.18,Islands
-9.47208,160.19664,326.18,2024-09-09,1.66,Islands
-53.10111,73.5229,301.77,2024-03-21,0.34,Islands
-7.7093,156.69913,345.64,2024-09-21,6.4,Islands
-53.10419,73.5155,316.87,2024-12-21,2.75,Islands
-9.4503,160.1915,333.3,2024-09-27,3.94,Islands
-9.46273,160.24648,328.81,2024-11-25,2.28,Islands
-9.4857,160.11011,334.97,2024-06-19,3.74,Islands
-8.7066,160.89748,330.19,2024-11-30,2.65,Islands
-9.47153,160.30714,340.2,2024-09-26,4.0,Islands
-53.10166,73.51591,324.61,2024-12-04,1.43,Islands
-53.10333,73.51393,313.99,2024-02-02,3.76,Islands
-53.10278,73.51875,301.19,2024-03-11,0.59,Islands
-53.10231,73.51117,325.31,2024-10-03,3.76,Islands
-9.50864,160.34879,330.09,2024-11-26,12.01,Islands
-9.49314,160.12401,326.35,2024-07-31,2.62,Islands
-9.45846,160.06931,333.87,2024-06-18,3.08,Islands
-9.12441,160.37186,338.42,2024-09-26,2.91,Islands
-9.42915,160.23538,340.55,2024-11-30,9.01,Islands
-9.6014,160.39157,344.75,2024-12-05,8.77,Islands
-53.10598,73.51859,325.45,2024-12-08,4.68,Islands
15.18786,145.76471,333.89,2024-05-06,15.49,Islands
-9.54181,160.24013,339.82,2024-12-07,9.61,Islands
-9.30567,159.72675,337.06,2024-06-18,2.79,Islands
21.81373,-72.29333,307.73,2024-07-07,4.27,Islands
-53.10314,73.51705,335.92,2024-09-13,2.78,Islands
-53.10435,73.51325,328.67,2024-01-19,7.88,Islands
-9.50567,160.1091,356.01,2024-09-10,10.32,Islands
-53.10472,73.51227,325.16,2024-01-09,3.24,Islands
-53.10187,73.514,317.84,2024-12-03,1.96,Islands
-9.49665,160.21042,325.57,2024-07-16,2.23,Islands
-9.32209,159.7885,327.5,2024-07-15,7.83,Islands
21.8143,-72.29819,330.0,2024-07-07,4.27,Islands
19.31271,-81.11678,334.95,2024-02-02,2.41,Islands
-9.46588,160.07562,330.96,2024-10-14,3.7,Islands
-9.36966,159.80827,328.49,2024-08-30,4.09,Islands
-53.10576,73.52436,313.16,2024-08-27,6.96,Islands
-9.43957,160.04825,331.16,2024-07-16,2.66,Islands
-8.50118,159.65967,333.68,2024-08-26,4.95,Islands
-9.16411,160.22795,332.77,2024-02-17,3.79,Islands
-53.10486,73.51914,345.19,2024-10-29,6.4,Islands
-9.46002,160.29832,328.74,2024-12-13,5.25,Islands
-7.32785,157.46237,306.88,2024-10-03,0.52,Islands
-53.1051,73.51657,302.86,2024-10-25,1.36,Islands
-53.09256,73.49956,320.11,2024-12-14,2.92,Islands
-9.44838,160.16139,326.9,2024-07-31,2.55,Islands
15.22862,145.77007,347.08,2024-04-03,14.28,Islands
-9.345,159.80975,331.47,2024-06-18,5.7,Islands
-9.50797,160.28912,332.04,2024-10-03,2.01,Islands
-53.1039,73.51403,329.88,2024-12-21,3.74,Islands
-53.10559,73.51031,329.7,2024-02-27,1.52,Islands
-53.10194,73.50434,325.16,2024-01-18,1.95,Islands
-53.09938,73.50526,317.61,2024-11-05,0.85,Islands
-53.10538,73.5136,367.0,2024-01-22,10.06,Islands
-9.4861,159.99174,338.96,2024-07-05,6.04,Islands
-9.362,159.78864,343.02,2024-10-01,12.79,Islands
-53.1045,73.51658,333.02,2024-10-29,8.0,Islands
-53.07675,73.4463,315.08,2024-12-14,3.07,Islands
-9.45232,160.04128,328.15,2024-06-19,1.89,Islands
-8.98098,160.10904,334.29,2024-09-27,2.41,Islands
-53.10317,73.51933,325.87,2024-12-08,4.85,Islands
-9.43089,160.16634,342.55,2024-06-19,4.34,Islands
-53.10319,73.51099,312.13,2024-02-02,1.5,Islands
-9.46881,160.1969,325.19,2024-09-09,2.54,Islands
-9.5084,160.26105,332.84,2024-09-11,3.29,Islands
-9.13131,160.38618,326.45,2024-04-26,2.82,Islands
-53.10404,73.51437,328.35,2024-12-19,3.93,Islands
-20.13936,-157.33742,314.39,2024-10-15,0.74,Islands
-7.32708,157.4639,306.8,2024-10-03,0.44,Islands
-53.10478,73.51063,317.65,2024-01-10,2.61,Islands
-53.10431,73.51246,340.02,2024-08-20,4.98,Islands
-53.10353,73.508,310.82,2024-01-16,4.44,Islands
-53.10004,73.5086,300.81,2024-10-30,0.94,Islands
-53.1003,73.50208,310.61,2024-03-06,0.86,Islands
-9.44325,160.18086,331.77,2024-09-26,2.73,Islands
-53.10517,73.51579,321.1,2024-01-16,4.44,Islands
-53.10234,73.51236,299.68,2024-02-27,1.52,Islands
-9.50731,160.16824,339.36,2024-10-01,3.72,Islands
-9.12595,160.38052,337.77,2024-09-22,17.01,Islands
-9.4588,159.97232,329.39,2024-08-30,2.63,Islands
15.06407,145.61368,332.97,2024-03-19,6.19,Islands
-9.42406,160.2757,330.84,2024-09-10,2.03,Islands
-9.45762,160.02304,343.96,2024-07-08,4.77,Islands
-9.32002,159.78516,327.52,2024-07-03,2.33,Islands
-9.46054,160.1339,332.35,2024-12-05,2.12,Islands
-53.1053,73.51275,341.2,2024-01-31,8.15,Islands
-9.48516,160.22023,329.72,2024-10-29,2.13,Islands
-53.10279,73.51054,300.28,2024-09-13,1.15,Islands
-53.10455,73.51419,333.53,2024-10-04,6.25,Islands
-9.4671,160.31064,336.63,2024-08-26,3.28,Islands
-9.3121,159.77817,332.11,2024-07-23,3.01,Islands
15.18879,145.76958,338.96,2024-05-06,13.68,Islands
-53.1031,73.51347,339.56,2024-11-29,5.42,Islands
-9.36617,159.85349,337.61,2024-09-22,5.26,Islands
-9.43279,160.18878,328.62,2024-07-05,1.75,Islands
-53.10226,73.50092,303.69,2024-01-18,0.87,Islands
-10.25776,161.5009,331.98,2024-09-11,6.09,Islands
-8.4984,159.65569,329.63,2024-08-26,4.95,Islands
-9.39388,159.85626,331.18,2024-07-08,3.34,Islands
-9.44776,160.20995,342.17,2024-09-10,7.14,Islands
-53.1025,73.5162,354.59,2024-02-18,5.29,Islands
-9.42634,160.28969,331.1,2024-07-15,3.68,Islands
14.95,145.64175,329.63,2024-02-11,3.63,Islands
14.94888,145.64882,311.65,2024-02-11,6.11,Islands
-9.48462,160.34914,341.5,2024-10-01,9.18,Islands
-9.32727,159.76299,325.93,2024-05-01,1.61,Islands
14.94944,145.64529,345.97,2024-02-11,6.11,Islands
-9.54744,160.29297,329.95,2024-07-22,3.12,Islands
-53.10077,73.50816,326.96,2024-01-17,3.18,Islands
15.07213,145.62013,334.35,2024-03-19,8.62,Islands
-9.37777,159.83775,348.25,2024-02-15,9.12,Islands
-53.10172,73.51565,295.06,2024-10-19,0.5,Islands
-9.48151,160.28253,330.07,2024-10-02,2.64,Islands
-53.09903,73.50911,295.1,2024-02-29,1.44,Islands
-9.54642,160.45833,330.56,2024-11-25,2.34,Islands
-53.10254,73.51578,344.41,2024-12-02,15.44,Islands
-9.50624,160.21764,325.97,2024-09-07,1.46,Islands
-9.49914,160.11275,333.7,2024-12-05,2.53,Islands
-9.44281,160.16147,333.07,2024-12-12,2.14,Islands
-53.10374,73.51219,337.05,2024-12-14,15.13,Islands
-9.47267,160.11,332.35,2024-11-25,1.25,Islands
-9.48493,159.99106,341.03,2024-07-05,7.57,Islands
-9.32111,159.80228,326.73,2024-07-05,2.69,Islands
-9.49664,160.28264,329.99,2024-09-22,1.79,Islands
-53.10152,73.51252,325.08,2024-01-10,2.61,Islands
-53.10382,73.52029,320.57,2024-02-29,3.9,Islands
-9.47689,159.9873,332.09,2024-12-11,4.36,Islands
-9.46997,160.02,333.07,2024-03-25,4.72,Islands
-53.1073,73.52319,328.49,2024-01-16,9.34,Islands
15.03214,145.61143,337.34,2024-03-19,4.16,Islands
-9.08869,160.32968,332.39,2024-09-28,4.47,Islands
14.15952,145.23042,330.97,2024-04-18,2.38,Islands
-9.57745,160.27802,329.92,2024-08-26,2.03,Islands
-9.46851,160.10002,330.14,2024-09-11,2.25,Islands
18.4101,-75.02101,319.25,2024-12-29,2.13,Islands
-9.48533,160.23592,333.18,2024-10-02,5.1,Islands
-9.46041,160.29642,335.94,2024-12-13,3.79,Islands
-9.71525,160.70471,332.08,2024-10-02,4.28,Islands
-9.4402,160.39108,326.95,2024-10-15,2.11,Islands
-9.29382,159.76294,340.45,2024-06-12,13.86,Islands
-9.45191,160.13107,344.75,2024-11-30,5.41,Islands
14.18051,145.27975,355.47,2024-05-15,10.96,Islands
-53.10636,73.52325,301.17,2024-03-21,0.34,Islands
-9.36067,159.8252,345.74,2024-10-02,8.31,Islands
-53.10205,73.51081,306.04,2024-11-13,2.31,Islands
-53.10345,73.51707,336.28,2024-02-13,10.3,Islands
14.18493,145.25584,330.78,2024-03-19,2.59,Islands
21.78848,-72.29984,348.75,2024-04-08,5.83,Islands
-9.30726,159.77415,339.06,2024-09-28,7.49,Islands
-53.10329,73.51757,354.51,2024-11-05,14.77,Islands
-9.44693,160.19328,327.43,2024-04-29,2.44,Islands
-53.10493,73.51437,325.4,2024-12-04,2.25,Islands
-53.10213,73.51167,319.46,2024-02-08,3.1,Islands
-9.51696,160.2845,334.11,2024-07-11,3.94,Islands
-9.44405,160.05737,333.58,2024-08-30,2.74,Islands
14.18146,145.25653,335.26,2024-03-19,5.34,Islands
-53.10454,73.51796,319.17,2024-12-14,9.85,Islands
-9.12438,159.83302,330.17,2024-11-25,2.15,Islands
-53.10575,73.51604,300.71,2024-11-06,1.31,Islands
-10.2966,161.57002,317.62,2024-11-27,2.02,Islands
21.81547,-72.29646,346.18,2024-07-07,11.56,Islands
-53.10269,73.51173,302.07,2024-09-13,1.03,Islands
-53.10328,73.51423,326.58,2024-09-23,5.13,Islands
-7.33825,157.42734,305.11,2024-06-30,0.65,Islands
-53.10608,73.52583,321.33,2024-02-02,4.37,Islands
-9.39054,159.83733,340.22,2024-10-02,7.83,Islands
-9.51678,160.34003,327.01,2024-10-15,1.94,Islands
-53.10204,73.51433,343.05,2024-01-31,4.48,Islands
-9.45187,159.96379,327.97,2024-07-22,4.88,Islands
-9.77398,159.85976,326.45,2024-01-02,2.67,Islands
-53.09932,73.50014,302.41,2024-05-19,0.47,Islands
-9.30729,159.77155,336.17,2024-09-27,2.6,Islands
-53.10626,73.51584,346.84,2024-01-18,11.55,Islands
-9.52737,160.24344,331.27,2024-06-19,3.6,Islands
-8.50171,159.65616,328.09,2024-08-26,4.95,Islands
-9.3215,159.79254,331.61,2024-07-15,10.63,Islands
14.94671,145.6412,309.11,2024-02-11,3.63,Islands
-53.10297,73.5153,312.0,2024-10-14,1.55,Islands
